created_at,id,full_text,in_reply_to_screen_name,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries
Sun May 14 16:56:35 +0000 2023,1657792031052255236,"Happy Mother's Day to all the incredible moms out there!

Your love and dedication are truly unmatched, and we are so grateful for everything you do. Today, and every day, we celebrate you! 💐👩‍👧‍👦

 #BBSwholesale #BBS #Convenient #BBSsmartsaver #costcodeals #samsclub #samsclubdeals https://t.co/rVgDxLhTeY",,en,recent,1636413859211755523,1636413859211755523,BulkBuySplitter,bulkbuysplitter,,"Bulk Buy Splitter allows you to create your own supply chain with friends and businesses for a small fee every month!
Download the mobile app and sign up today!",https://t.co/ZbSfxhzWly,"[{'url': 'https://t.co/ZbSfxhzWly', 'expanded_url': 'https://www.bulkbuysplitter.com/', 'display_url': 'bulkbuysplitter.com', 'indices': [0, 23]}]",[],False,8,1,0,Thu Mar 16 17:07:38 +0000 2023,1,,,False,False,19,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1636417519522136086/9zDnrGpk_normal.jpg,https://pbs.twimg.com/profile_images/1636417519522136086/9zDnrGpk_normal.jpg,https://pbs.twimg.com/profile_banners/1636413859211755523/1678987317,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Sun May 14 15:42:54 +0000 2023,1657773491360235521,"Happy Mother’s Day… Muah!💋 #mothersday

#numberoneinthecountry #365pie #joyebells #desserts  #pie #joyebellspeachpies  #joyebellssweetpotatopies  #samsclub #foodlion #qvc #sweetpotatopie #peachpie #familyreunion #cookout #summer #southern #backwoods #country #deliciousness https://t.co/Rl9pMWKBBv",,en,recent,1151862223578513409,1151862223578513409,JOYEBELLS,_joyebells,"Virginia, USA","JOYEBELLS is home to that mouthwatering, southern, backwoods, country deliciousness! 6 Generations of Baking Excellence.",https://t.co/jgWFBKAI5B,"[{'url': 'https://t.co/jgWFBKAI5B', 'expanded_url': 'http://www.joyebells.com', 'display_url': 'joyebells.com', 'indices': [0, 23]}]",[],False,59,17,0,Thu Jul 18 14:32:09 +0000 2019,628,,,False,False,529,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1151893692615147524/zfF__0g3_normal.png,https://pbs.twimg.com/profile_images/1151893692615147524/zfF__0g3_normal.png,https://pbs.twimg.com/profile_banners/1151862223578513409/1640548494,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[]
Sun May 14 15:41:24 +0000 2023,1657773112006434816,i love buying stuff at @SamsClub for full price only to realize it's expired when i  get home. wtf,,en,recent,422176338,422176338,taylor,crayforddl,"Chicago, IL",weird old stan account that i use to rant lol,https://t.co/Lvjww8IXcb,"[{'url': 'https://t.co/Lvjww8IXcb', 'expanded_url': 'http://nvrbeenhurts.tumblr.com/', 'display_url': 'nvrbeenhurts.tumblr.com', 'indices': [0, 23]}]",[],False,2676,1437,13,Sat Nov 26 22:38:53 +0000 2011,47830,,,False,False,25391,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,True,http://pbs.twimg.com/profile_images/1559699955715031040/aIO_pUYu_normal.jpg,https://pbs.twimg.com/profile_images/1559699955715031040/aIO_pUYu_normal.jpg,https://pbs.twimg.com/profile_banners/422176338/1558061562,81110A,FFFFFF,F6F6F6,333333,True,True,False,False,False,False,False,none,[]
Sun May 14 15:20:55 +0000 2023,1657767956149878786,@LauritaaS__ The best things in life are sweet. 🧁,LauritaaS__,en,recent,86089860,86089860,Sam’s Club,SamsClub,"Bentonville, Arkansas","We are a membership wholesale club, offering superior products and services at outstanding values to our members. Tweet @SamsClub.",https://t.co/aQyh1Kcaax,"[{'url': 'https://t.co/aQyh1Kcaax', 'expanded_url': 'http://www.samsclub.com', 'display_url': 'samsclub.com', 'indices': [0, 23]}]",[],False,146015,6,947,Thu Oct 29 15:16:41 +0000 2009,1548,,,True,False,98204,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1459948503740948481/yZCJCYS9_normal.jpg,https://pbs.twimg.com/profile_images/1459948503740948481/yZCJCYS9_normal.jpg,https://pbs.twimg.com/profile_banners/86089860/1683663647,0084B4,FFFFFF,DDEEF6,333333,False,False,False,False,False,False,False,none,[]
Sun May 14 13:43:30 +0000 2023,1657743442204676096,@SamsClub Purchased Thursday. 7day policy please. @samsclubhelp https://t.co/RGKm6DTwgj,SamsClub,en,recent,158183627,158183627,ずかし♡手作りツイート,ZukashiT,皇堡帝国,ワンランク上の透き通った清々しい変態。三度の飯より食べるのが好き。特技は自画自賛。二十歳から外資、GAFA全て経験済みの英検３級（男性経験無し）。2013年ニュヨークの精神病院を脱出。今はおロでする仕事と読モ（B:102 W:79 H:95）。米国ピザ取得済、二ヶ月フォロー無料（会員制）。,https://t.co/g36RvHWHcn,"[{'url': 'https://t.co/g36RvHWHcn', 'expanded_url': 'https://zukashi.com/tag/allstar/', 'display_url': 'zukashi.com/tag/allstar/', 'indices': [0, 23]}]",[],False,14153,2967,167,Tue Jun 22 00:47:09 +0000 2010,225397,,,True,False,370291,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1361431634084589572/NfT7_KI9_normal.jpg,https://pbs.twimg.com/profile_images/1361431634084589572/NfT7_KI9_normal.jpg,https://pbs.twimg.com/profile_banners/158183627/1398273017,02700F,FFFFFF,000000,33EE33,True,True,False,False,False,False,False,regular,[]
Sun May 14 13:39:47 +0000 2023,1657742507357208578,"@philthatremains @SamsClub Easily done, cut me the check.",philthatremains,en,recent,843515928,843515928,Sir Charles the Stalwart,Cwindstar,Right Behind You,"Many hobbies. Not PG or PC. Polyamorous.
🔞 Dibellan Paladin. Expert RPer.
Fluent in Meme, GIF, Naps and Snaxs.
Quite the character, normal people stay away 😂",,,[],False,818,3000,20,Mon Sep 24 12:42:15 +0000 2012,48496,,,False,False,52392,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1571007616049975297/x2lEIwzF_normal.jpg,https://pbs.twimg.com/profile_images/1571007616049975297/x2lEIwzF_normal.jpg,https://pbs.twimg.com/profile_banners/843515928/1678729196,000124,FFFFFF,EFEFEF,333333,True,True,False,False,False,False,False,none,[]
Sun May 14 13:15:44 +0000 2023,1657736454053810176,@ONLY1CHYNABABY Worth the trip. 😊,ONLY1CHYNABABY,en,recent,86089860,86089860,Sam’s Club,SamsClub,"Bentonville, Arkansas","We are a membership wholesale club, offering superior products and services at outstanding values to our members. Tweet @SamsClub.",https://t.co/aQyh1Kcaax,"[{'url': 'https://t.co/aQyh1Kcaax', 'expanded_url': 'http://www.samsclub.com', 'display_url': 'samsclub.com', 'indices': [0, 23]}]",[],False,146015,6,947,Thu Oct 29 15:16:41 +0000 2009,1548,,,True,False,98204,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1459948503740948481/yZCJCYS9_normal.jpg,https://pbs.twimg.com/profile_images/1459948503740948481/yZCJCYS9_normal.jpg,https://pbs.twimg.com/profile_banners/86089860/1683663647,0084B4,FFFFFF,DDEEF6,333333,False,False,False,False,False,False,False,none,[]
Sun May 14 12:59:29 +0000 2023,1657732365157027843,RT @stupidatm: Going live with Disney Speedstorm ranked! https://t.co/DLnJYsPqnF,,en,recent,750064094200238080,750064094200238080,Samoontha,SamsClub_Sam,"Republic of Gilead, HELP ME!!!","Opinions are my own
Tweets are not investment advice
½ Canadian ½ American 100% idiot
I like fortnite...alot  
Love @stupidatm 🤙❤️",,,[],False,1018,1620,3,Mon Jul 04 20:29:50 +0000 2016,47425,,,False,False,22852,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1622095661314494465/1e_ENooq_normal.jpg,https://pbs.twimg.com/profile_images/1622095661314494465/1e_ENooq_normal.jpg,https://pbs.twimg.com/profile_banners/750064094200238080/1677170988,91D2FA,000000,000000,000000,False,False,False,False,False,False,False,none,[]
Sun May 14 12:30:58 +0000 2023,1657725187767390213,@ablakeallen @SamsClub Now I’m going to have to go buy some. I pass up a good salsa!!,ablakeallen,en,recent,1398685423057223685,1398685423057223685,Julie Grohman,grohman_julie,,,,,[],False,54,203,0,Sat May 29 16:59:41 +0000 2021,2509,,,False,False,87,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,[]
Sun May 14 12:24:36 +0000 2023,1657723583982891009,@I_Luv_Thinkers @dymiette @SamsClub Hello there! We completely understand your concern and are requesting you send us a direct message with your membership number and contact information so we can look into this for you. Thank you for being a Loyal BJ's Wholesale Club Member.,I_Luv_Thinkers,en,recent,84184644,84184644,BJ's Wholesale,BJsWholesale,"Westborough, MA",Tag us at #BJsSmartSaver for a chance to be featured.,https://t.co/GsDqHZCpzT,"[{'url': 'https://t.co/GsDqHZCpzT', 'expanded_url': 'http://www.BJs.com', 'display_url': 'BJs.com', 'indices': [0, 23]}]",[],False,22770,3422,315,Wed Oct 21 22:59:59 +0000 2009,3510,,,True,False,19704,,False,False,False,830B2B,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1097546057574174722/KI5s1OZi_normal.png,https://pbs.twimg.com/profile_images/1097546057574174722/KI5s1OZi_normal.png,https://pbs.twimg.com/profile_banners/84184644/1580745387,CC0033,FFFFFF,F7F7F7,030101,False,False,False,False,False,False,False,none,[]
Sun May 14 09:19:14 +0000 2023,1657676938486624256,RT @WatJu5tHappened: I am the force and the force is with me https://t.co/moTDxeVFKN,,en,recent,750064094200238080,750064094200238080,Samoontha,SamsClub_Sam,"Republic of Gilead, HELP ME!!!","Opinions are my own
Tweets are not investment advice
½ Canadian ½ American 100% idiot
I like fortnite...alot  
Love @stupidatm 🤙❤️",,,[],False,1018,1620,3,Mon Jul 04 20:29:50 +0000 2016,47425,,,False,False,22852,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1622095661314494465/1e_ENooq_normal.jpg,https://pbs.twimg.com/profile_images/1622095661314494465/1e_ENooq_normal.jpg,https://pbs.twimg.com/profile_banners/750064094200238080/1677170988,91D2FA,000000,000000,000000,False,False,False,False,False,False,False,none,[]
Sun May 14 08:07:20 +0000 2023,1657658840563810304,"@PressSec @WhiteHouseGPC @WhiteHouseHPI I own @SamsClub @Walmart @DollarTree we can run Billion or trillion food EBT system. Tax dollars red cross. 50 States 1 @uscensusbureau I get 2,880 for just myself not kids. Senior @StateDept what better fuel deal can we get @IRSnews @CNBC https://t.co/kJMupfFX6b",PressSec,en,recent,1655700408268992512,1655700408268992512,Amylynn Volluz,AmyVolluz518513,,,,,[],False,0,218,0,Mon May 08 22:25:50 +0000 2023,61,,,False,False,123,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1655906695518748672/AqgVBWJ5_normal.jpg,https://pbs.twimg.com/profile_images/1655906695518748672/AqgVBWJ5_normal.jpg,https://pbs.twimg.com/profile_banners/1655700408268992512/1683634634,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Sun May 14 07:45:08 +0000 2023,1657653255223083009,I don't want them in Court public opinions to say we allowed those from other countries to gain more from @StateDept food stamps EBT medical insurance program started before 1980.   When I was born. @SamsClub @Walmart @PressSec we don't want 50 trillion 1 trillion each state 10yr https://t.co/Gjt9WhHnBx,,en,recent,1655700408268992512,1655700408268992512,Amylynn Volluz,AmyVolluz518513,,,,,[],False,0,218,0,Mon May 08 22:25:50 +0000 2023,61,,,False,False,123,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1655906695518748672/AqgVBWJ5_normal.jpg,https://pbs.twimg.com/profile_images/1655906695518748672/AqgVBWJ5_normal.jpg,https://pbs.twimg.com/profile_banners/1655700408268992512/1683634634,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Sun May 14 07:03:30 +0000 2023,1657642777595838467,It's has to be cheaper more cost effective to build a new community in Mexico then allowed me @SamsClub @Walmart @DollarTree to ask run up food stamps EBT money that hasn't saved American person 10yrs. Like state budget. @PressSec @KMOV @StateDept @ksdknews @WhiteHouseOPE46 https://t.co/qL0brK5t8a,,en,recent,1655700408268992512,1655700408268992512,Amylynn Volluz,AmyVolluz518513,,,,,[],False,0,218,0,Mon May 08 22:25:50 +0000 2023,61,,,False,False,123,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1655906695518748672/AqgVBWJ5_normal.jpg,https://pbs.twimg.com/profile_images/1655906695518748672/AqgVBWJ5_normal.jpg,https://pbs.twimg.com/profile_banners/1655700408268992512/1683634634,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Sun May 14 06:48:38 +0000 2023,1657639037769793537,Like I said I'm @SamsClub I'm @WalmartInc at bar I would love to get Mexico town to help stop EBT food rip out for Texas sold hot vapor fuel Building a town Vatican church Dali lam owns Then cash in any more EBT food stamps Money 4 fuel Church housing food work store @DollarTree,,en,recent,1655700408268992512,1655700408268992512,Amylynn Volluz,AmyVolluz518513,,,,,[],False,0,218,0,Mon May 08 22:25:50 +0000 2023,61,,,False,False,123,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1655906695518748672/AqgVBWJ5_normal.jpg,https://pbs.twimg.com/profile_images/1655906695518748672/AqgVBWJ5_normal.jpg,https://pbs.twimg.com/profile_banners/1655700408268992512/1683634634,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Sun May 14 03:11:40 +0000 2023,1657584436085686272,@MTumarkin @OfficialOPLive @SamsClub @RobertIrvine Oh the PB&amp;J is so good!,MTumarkin,en,recent,771032854113361920,771032854113361920,Vivacious Valkyrie🇺🇸🇺🇸,LilMinxx2u,United States,"All American USAF Veteran 🇺🇸🇺🇸, Pro Law Enforcement have much love for all our first responders. 🚔🚒🚑🚓 MAGA, America FIRST!! Proud Pyrenees mama! 🐶🐾",,,[],False,4178,5004,2,Wed Aug 31 17:12:12 +0000 2016,346793,,,False,False,15348,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1623688144334819329/TgKmwNJo_normal.jpg,https://pbs.twimg.com/profile_images/1623688144334819329/TgKmwNJo_normal.jpg,https://pbs.twimg.com/profile_banners/771032854113361920/1472664824,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[]
Sun May 14 03:11:07 +0000 2023,1657584294964125696,RT @MTumarkin: #oplive #OPLive #OPnation #OnPatrolLive #onpatrolnation. Great to see the #fitcrunch ads during the show.  @SamsClub had the…,,en,recent,1534682734710366210,1534682734710366210,On Patrol: Live,OfficialOPLive,,"Official Account of #OnPatrolLive. Every Friday & Saturday at 9e|6p, only on @ReelzChannel. Follow our hosts: @danabrams @CurtisWilson275 @Sean_C_Larkin",https://t.co/6UYiWsEMS2,"[{'url': 'https://t.co/6UYiWsEMS2', 'expanded_url': 'http://OPLive.com', 'display_url': 'OPLive.com', 'indices': [0, 23]}]",[],False,92374,403,139,Wed Jun 08 23:44:24 +0000 2022,15759,,,False,False,8957,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1593743548402192391/m_RNbeyL_normal.jpg,https://pbs.twimg.com/profile_images/1593743548402192391/m_RNbeyL_normal.jpg,https://pbs.twimg.com/profile_banners/1534682734710366210/1668813019,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Sun May 14 02:43:59 +0000 2023,1657577467480031233,"@yappydagger @chocolateSTL @IamKarenBoBaran @2MenSalsa @InstantPot @ParnellChef @KikkomanKitchen @BobsRedMill @bigelowtea @MapleLeafFarms @AVestige1 @marketwagon @NinjaKitchen @stubbsbbqsauce @CutwaterSpirits @DukesMayonnaise @TheBlockWebster @Costco @RollingLawnsIL @AmericanPieCo @UPS @Oberweis @toadspigs @PastureRanger @CiderboysCider @guinness @FreshThymeFM @rootsrundeepnv @FaziosFoods @OreIdaPotatoes @SpottedCow_Wisc @TABASCO @CompanionBaker @cupofpipers @CedarsFoods @Kaldis_Coffee @StChasCC @KillerBread @Chef_Kara @Target @LAFC @OakBeveragesInc @MaullsBBQ @BreveCoffees @sbrbbq @asturifoods @SamsClub @opencup @brfootball @CahokiaR 2/ Rosemary, Bay Leaves, Black Peppercorn, and Sea Salt,), cornstarch.",robert_weiter,en,recent,872024441433337856,872024441433337856,Robert Weiter,robert_weiter,United States ,"Retired pastor, broadcaster, social worker currently freelance journalist and analyst. Retweets do not imply endorsement.

Articles: https://t.co/zx3G1SGDoT",,,"[{'url': 'https://t.co/zx3G1SGDoT', 'expanded_url': 'https://medium.com/@rweiter', 'display_url': 'medium.com/@rweiter', 'indices': [133, 156]}]",False,571,2280,0,Tue Jun 06 09:36:43 +0000 2017,13494,,,True,False,24337,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1195234535190990848/EeHAhFAP_normal.jpg,https://pbs.twimg.com/profile_images/1195234535190990848/EeHAhFAP_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Sun May 14 02:41:21 +0000 2023,1657576805274984448,#BREAKING: Walmart is adding EV chargers to hundreds of its stores https://t.co/Ezn8GIDTzT #Walmart #SamsClub,,en,recent,1567018757423259649,1567018757423259649,Curt 'Rockin Curt',CurtRockin,"United States, Illinois",'Music Is The Strongest Form Of Magic' // I Tweet About What's Happening In The World!,https://t.co/eVPCiWRqNr,"[{'url': 'https://t.co/eVPCiWRqNr', 'expanded_url': 'http://www.youtube.com/ccurtgo', 'display_url': 'youtube.com/ccurtgo', 'indices': [0, 23]}]",[],False,27,224,0,Tue Sep 06 05:16:23 +0000 2022,2251,,,False,False,1514,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1567949249190428673/HMl1znFX_normal.jpg,https://pbs.twimg.com/profile_images/1567949249190428673/HMl1znFX_normal.jpg,https://pbs.twimg.com/profile_banners/1567018757423259649/1662503692,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Sun May 14 02:40:28 +0000 2023,1657576581865394176,#oplive #OPLive #OPnation #OnPatrolLive #onpatrolnation. Great to see the #fitcrunch ads during the show.  @SamsClub had the chocolate mint/PB&amp;J boxes last weekend.... two of my favorites! @RobertIrvine,,en,recent,2840855063,2840855063,M Tumarkin,MTumarkin,Northeast Ohio,"Geeky lover of animals, music, OnPatrolLive, nature and the USA! Wish I had been a meteorologist!",,,[],False,2807,2463,7,Wed Oct 22 02:52:07 +0000 2014,241292,,,False,False,62271,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/525084922650705920/sTsePw7o_normal.jpeg,https://pbs.twimg.com/profile_images/525084922650705920/sTsePw7o_normal.jpeg,https://pbs.twimg.com/profile_banners/2840855063/1414632002,9266CC,000000,000000,000000,False,True,False,False,False,False,False,none,[]
Sun May 14 02:28:01 +0000 2023,1657573448573485056,"@yappydagger @chocolateSTL @IamKarenBoBaran @2MenSalsa @InstantPot @ParnellChef @KikkomanKitchen @BobsRedMill @bigelowtea @MapleLeafFarms @AVestige1 @marketwagon @NinjaKitchen @stubbsbbqsauce @CutwaterSpirits @DukesMayonnaise @TheBlockWebster @Costco @RollingLawnsIL @AmericanPieCo @UPS @Oberweis @toadspigs @PastureRanger @CiderboysCider @guinness @FreshThymeFM @rootsrundeepnv @FaziosFoods @OreIdaPotatoes @SpottedCow_Wisc @TABASCO @CompanionBaker @cupofpipers @CedarsFoods @Kaldis_Coffee @StChasCC @KillerBread @Chef_Kara @Target @LAFC @OakBeveragesInc @MaullsBBQ @BreveCoffees @sbrbbq @asturifoods @SamsClub @opencup @brfootball @CahokiaR #Dinner: #American Mutton Stew.   Yukon Gold potatoes, carrots, yellow onion, leeks, wild foraged ramps, green beans, peas, celery, garlic, sea salt, pepper, spices, lamb bone broth (Lamb Bones, Apple Cider Vinegar, Water, Onion, Celery, Carrots, Garlic, Thyme, Parsley,   /2 https://t.co/5SG97poD0z",yappydagger,en,recent,872024441433337856,872024441433337856,Robert Weiter,robert_weiter,United States ,"Retired pastor, broadcaster, social worker currently freelance journalist and analyst. Retweets do not imply endorsement.

Articles: https://t.co/zx3G1SGDoT",,,"[{'url': 'https://t.co/zx3G1SGDoT', 'expanded_url': 'https://medium.com/@rweiter', 'display_url': 'medium.com/@rweiter', 'indices': [133, 156]}]",False,571,2280,0,Tue Jun 06 09:36:43 +0000 2017,13494,,,True,False,24337,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1195234535190990848/EeHAhFAP_normal.jpg,https://pbs.twimg.com/profile_images/1195234535190990848/EeHAhFAP_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Sun May 14 02:03:53 +0000 2023,1657567376806748162,"Dear @SamsClub ,

The Members Mark Cantina Salsa is the best salsa. Please take the “Limited Edition” tag off and release this year round. 

Thanks! https://t.co/H8ZnmzaRG0",,en,recent,298091618,298091618,Blake Allen,ablakeallen,The Lone Star State,Head Boy’s Basketball & CC @ Jim Ned High School.,,,[],False,569,676,4,Fri May 13 17:02:05 +0000 2011,2230,,,True,False,6901,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1466223480119169029/b1ftGW30_normal.jpg,https://pbs.twimg.com/profile_images/1466223480119169029/b1ftGW30_normal.jpg,https://pbs.twimg.com/profile_banners/298091618/1503316114,0084B4,A8C7F7,C0DFEC,333333,True,True,False,False,False,False,False,none,[]
Sun May 14 01:46:41 +0000 2023,1657563050365558787,@VIZIO @SamsClub My flat screen stopped working a year after I got it. Maybe not even a year. Very disappointed.,VIZIO,en,recent,82448661,82448661,C. A. Smith 🎥👻📼 🍿,_CineSmith_,Horrorwood,Horror Auteur. Take care & stay scared. Watch Rorschach: https://t.co/q57mR1VJOE,https://t.co/20lHfdIbLo,"[{'url': 'https://t.co/20lHfdIbLo', 'expanded_url': 'https://m.youtube.com/channel/UCQOBkUfKDHB3AxRNvWHtjVA', 'display_url': 'm.youtube.com/channel/UCQOBk…', 'indices': [0, 23]}]","[{'url': 'https://t.co/q57mR1VJOE', 'expanded_url': 'http://youtu.be/Afyzdpzm1AU', 'display_url': 'youtu.be/Afyzdpzm1AU', 'indices': [57, 80]}]",False,9789,10810,89,Wed Oct 14 20:23:03 +0000 2009,84826,,,True,False,33329,,False,False,False,2B748A,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,False,http://pbs.twimg.com/profile_images/1544418547064918016/fB3xKf10_normal.jpg,https://pbs.twimg.com/profile_images/1544418547064918016/fB3xKf10_normal.jpg,https://pbs.twimg.com/profile_banners/82448661/1656237054,ABB8C2,D9B17E,EADEAA,333333,True,True,False,False,False,False,False,none,[]
Sun May 14 01:45:02 +0000 2023,1657562631509516288,"@Barnacules The dual hose units may not be as efficient as the window units for sure, but for us it worked wonders! Especially since we couldn’t go with windows units. Here’s that sams club variant https://t.co/0JYoI9K1Pa

Window units are king for sure though, but they do take some work lol",Blaze2KX,en,recent,979831748400951299,979831748400951299,Blaze2K,Blaze2KX,Somewhere,"I’m a YouTuber who covers Tech, Gaming Handhelds - 34k subs on YouTube - Email: blaze2kyt@gmail.com - Brand MediaKit: https://t.co/m0aOLPC06k",https://t.co/62xYOTLGgC,"[{'url': 'https://t.co/62xYOTLGgC', 'expanded_url': 'https://youtube.com/Blaze2k', 'display_url': 'youtube.com/Blaze2k', 'indices': [0, 23]}]","[{'url': 'https://t.co/m0aOLPC06k', 'expanded_url': 'https://blaze2k.com/mediakit', 'display_url': 'blaze2k.com/mediakit', 'indices': [118, 141]}]",False,4881,160,19,Fri Mar 30 21:24:28 +0000 2018,1992,,,False,False,3124,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1389113321639534594/mEN-Q1bI_normal.jpg,https://pbs.twimg.com/profile_images/1389113321639534594/mEN-Q1bI_normal.jpg,https://pbs.twimg.com/profile_banners/979831748400951299/1626644147,57019F,000000,000000,000000,False,True,False,False,False,False,False,none,[]
Sun May 14 01:40:43 +0000 2023,1657561547739131906,"@SAMSclub__ could be! some kind of terrier at least, and maybe a fucked up third thing. who knows!!",SAMSclub__,en,recent,346391622,346391622,jamison?,scurviex,"Pennsylvania, USA",🏳️‍⚧️ / he/him | 18+ | ACAB. | i hyperfixate and i complain about things. i may be stupid,,,[],False,298,1163,2,Mon Aug 01 05:40:51 +0000 2011,160495,,,False,False,30041,,False,False,False,181B1C,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/1558952799362228224/RbbNahMt_normal.jpg,https://pbs.twimg.com/profile_images/1558952799362228224/RbbNahMt_normal.jpg,https://pbs.twimg.com/profile_banners/346391622/1672994470,5F04B4,000000,C0DFEC,333333,True,True,False,False,False,False,False,none,[]
Sun May 14 00:18:03 +0000 2023,1657540742045134848,@dymiette Back to @SamsClub we're going! I STILL haven't heard a word from @BJsWholesale! I started this process May 1st!,dymiette,en,recent,43474982,43474982,👑 The Baby That Paid Extra 👑,I_Luv_Thinkers,East Coast,She/Her #AffordableHousingCannabisDisabilityAdvocate #DETROIT Born&Raised! #Fibromyalgia #LupusMom #AutismGranny & multi-tasking genius that needs a good nap.,,,[],False,2200,2337,86,Sat May 30 03:48:53 +0000 2009,28758,,,True,False,149028,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/1657843606248464386/jjz9jfUf_normal.jpg,https://pbs.twimg.com/profile_images/1657843606248464386/jjz9jfUf_normal.jpg,https://pbs.twimg.com/profile_banners/43474982/1381025208,9266CC,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,[]
